,,,years,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,34,38,42,46,50,54,58,62,66,70,74,78,82,86,90,96,102,108,114,120,128,136,144,152,160,168,184,200
41,ome          , Machinery and equipment nec ,ome,0.005327,0.002368,-0.000364,-0.002845,-0.005201,-0.007243,-0.009276,-0.011233,-0.013086,-0.01492,-0.016686,-0.018443,-0.020173,-0.021764,-0.023476,-0.025188,-0.028701,-0.032302,-0.035916,-0.039765,-0.043849,-0.048164,-0.052738,-0.057462,-0.06255,-0.067933,-0.073666,-0.079624,-0.086013,-0.084531,-0.081382,-0.078247,-0.07685,-0.076444,-0.076606,-0.077074,-0.077905,-0.078953,-0.079795,-0.080712,-0.081584,-0.082435,-0.084188,-0.086312
42,omf          , Manufactures nec,omf,-0.009801,-0.007592,-0.005081,-0.002284,0.000727,0.004024,0.00741,0.010925,0.014567,0.018287,0.022097,0.025966,0.029896,0.033947,0.037952,0.041985,0.050066,0.058203,0.066418,0.074557,0.082638,0.090661,0.098603,0.106545,0.114343,0.122054,0.129649,0.137212,0.144586,0.151056,0.155732,0.160354,0.162378,0.162881,0.162522,0.161696,0.160284,0.158726,0.157153,0.155699,0.154371,0.153167,0.150972,0.149106
43,ely          , Electricity,ely,-0.005437,-0.006154,-0.006902,-0.007673,-0.008498,-0.009313,-0.010226,-0.011204,-0.012234,-0.013342,-0.014509,-0.01575,-0.017057,-0.018378,-0.01982,-0.021328,-0.024495,-0.027936,-0.031598,-0.03555,-0.039762,-0.044218,-0.048904,-0.053759,-0.058856,-0.064144,-0.069625,-0.075227,-0.08103,-0.084831,-0.088214,-0.093622,-0.099218,-0.104708,-0.109929,-0.114807,-0.120826,-0.126158,-0.13095,-0.135163,-0.13887,-0.14213,-0.147858,-0.152172
44,gdt          ," Gas manufacture, distribution ",gdt,-0.012041,-0.013165,-0.014308,-0.01546,-0.016655,-0.017835,-0.019093,-0.020408,-0.021764,-0.023188,-0.024662,-0.026201,-0.027796,-0.029403,-0.031118,-0.032891,-0.036578,-0.040506,-0.044637,-0.049025,-0.053642,-0.05848,-0.063519,-0.068704,-0.074087,-0.079616,-0.085292,-0.091027,-0.096871,-0.098833,-0.100155,-0.103101,-0.106923,-0.111049,-0.115172,-0.119136,-0.12411,-0.128608,-0.13263,-0.13621,-0.139378,-0.142188,-0.147194,-0.151177
45,wtr          , Water,wtr,0.000375,0.000394,0.000281,0.000032,-0.000349,-0.000811,-0.001462,-0.002248,-0.003167,-0.004217,-0.005397,-0.006706,-0.008139,-0.009639,-0.011315,-0.01311,-0.016929,-0.021205,-0.025859,-0.030986,-0.036513,-0.042434,-0.048734,-0.055357,-0.062418,-0.069875,-0.077759,-0.086051,-0.09493,-0.102969,-0.110576,-0.121679,-0.132192,-0.141995,-0.151053,-0.159375,-0.169532,-0.178515,-0.186427,-0.193401,-0.199521,-0.20488,-0.214223,-0.221031
46,cns          , Construction,cns,0.019468,0.01942,0.019065,0.018423,0.017491,0.016343,0.014873,0.013146,0.011175,0.008959,0.006513,0.00384,0.000947,-0.002105,-0.005421,-0.00894,-0.016384,-0.024606,-0.033528,-0.043247,-0.053701,-0.064902,-0.076875,-0.089635,-0.103382,-0.118196,-0.134272,-0.151847,-0.17142,-0.187313,-0.201092,-0.220419,-0.237897,-0.253738,-0.268111,-0.281161,-0.296966,-0.310847,-0.323053,-0.333719,-0.343027,-0.35109,-0.364861,-0.373961
47,trd          , Trade,trd,0.001028,-0.00192,-0.004954,-0.008078,-0.011289,-0.014516,-0.017905,-0.021383,-0.024948,-0.0286,-0.032339,-0.036163,-0.040069,-0.043984,-0.048051,-0.052198,-0.060647,-0.0694,-0.078372,-0.087699,-0.097299,-0.107168,-0.117301,-0.127628,-0.138301,-0.149263,-0.160542,-0.1721,-0.184141,-0.190925,-0.195856,-0.203062,-0.209896,-0.216281,-0.222189,-0.227622,-0.23426,-0.240134,-0.245316,-0.249879,-0.253884,-0.257388,-0.263485,-0.26789
48,otp          , Transport nec,otp,-0.000092,-0.001815,-0.003602,-0.005454,-0.00738,-0.009315,-0.011393,-0.013554,-0.015796,-0.018125,-0.020537,-0.023035,-0.025616,-0.028216,-0.030964,-0.033794,-0.039621,-0.045772,-0.052175,-0.058944,-0.066017,-0.073386,-0.081049,-0.088941,-0.097195,-0.105764,-0.114678,-0.123904,-0.133625,-0.139575,-0.144319,-0.151485,-0.158533,-0.165259,-0.171567,-0.17742,-0.18461,-0.191019,-0.196665,-0.201659,-0.206048,-0.209896,-0.216614,-0.221532
49,wtp          , Sea transport,wtp,-0.007052,-0.01146,-0.015896,-0.020366,-0.024883,-0.029408,-0.034032,-0.038722,-0.043477,-0.048305,-0.053205,-0.05818,-0.063228,-0.068309,-0.073505,-0.078777,-0.08948,-0.10048,-0.11173,-0.123292,-0.135128,-0.147218,-0.159553,-0.172066,-0.184813,-0.197747,-0.210842,-0.224026,-0.23734,-0.243144,-0.246741,-0.252538,-0.258611,-0.264619,-0.270375,-0.275789,-0.282499,-0.288519,-0.293872,-0.298619,-0.302815,-0.306526,-0.313105,-0.318239
50,atp          , Air transport,atp,0.000736,-0.001264,-0.003261,-0.005253,-0.007257,-0.009222,-0.011261,-0.013331,-0.015426,-0.017562,-0.01973,-0.021939,-0.024181,-0.026415,-0.028743,-0.031114,-0.03595,-0.040956,-0.046099,-0.051461,-0.057014,-0.062747,-0.068679,-0.074748,-0.081057,-0.087576,-0.094323,-0.101259,-0.108502,-0.111471,-0.113232,-0.116204,-0.119439,-0.122693,-0.125837,-0.128806,-0.132493,-0.135824,-0.138751,-0.14136,-0.143675,-0.145738,-0.149442,-0.152487
51,cmn          , Communication,cmn,0.000374,-0.001909,-0.004272,-0.006716,-0.009248,-0.011805,-0.014517,-0.017323,-0.020223,-0.02322,-0.02631,-0.029497,-0.032775,-0.036084,-0.039546,-0.0431,-0.050388,-0.05803,-0.065953,-0.074268,-0.08291,-0.091873,-0.101153,-0.110689,-0.120612,-0.130882,-0.141532,-0.152538,-0.164094,-0.171047,-0.176474,-0.184592,-0.192493,-0.199986,-0.206989,-0.21347,-0.22142,-0.22849,-0.234723,-0.240231,-0.245069,-0.249308,-0.256699,-0.262084
52,ofi          , Financial services nec ,ofi,0.00158,0.000474,-0.00077,-0.002153,-0.003676,-0.005284,-0.007088,-0.009032,-0.011115,-0.013337,-0.015694,-0.018186,-0.02081,-0.023506,-0.026384,-0.029388,-0.035639,-0.042372,-0.049511,-0.057149,-0.065221,-0.073717,-0.082631,-0.091908,-0.101672,-0.111894,-0.122616,-0.133841,-0.145772,-0.154815,-0.162736,-0.174314,-0.185299,-0.19556,-0.205055,-0.213787,-0.224453,-0.233895,-0.24222,-0.249553,-0.255988,-0.26162,-0.271422,-0.278509
53,isr          , Insurance,isr,-0.0017,-0.005045,-0.008458,-0.01194,-0.015496,-0.019052,-0.022757,-0.02654,-0.0304,-0.034339,-0.038355,-0.042448,-0.046616,-0.050784,-0.055098,-0.059486,-0.068401,-0.077596,-0.086984,-0.096698,-0.106658,-0.116855,-0.12728,-0.13785,-0.148703,-0.159772,-0.171056,-0.182488,-0.194225,-0.200423,-0.204789,-0.211303,-0.217621,-0.223593,-0.229159,-0.234298,-0.240589,-0.246175,-0.251089,-0.255432,-0.259251,-0.262606,-0.268494,-0.272906
54,obs          , Business services nec ,obs,0.004297,0.002414,0.000409,-0.001714,-0.003962,-0.006268,-0.00876,-0.011376,-0.014113,-0.016973,-0.019951,-0.023049,-0.026262,-0.029528,-0.032967,-0.036519,-0.043845,-0.051604,-0.059718,-0.0683,-0.077286,-0.086674,-0.096465,-0.106614,-0.117265,-0.128405,-0.140093,-0.15236,-0.165456,-0.174,-0.180854,-0.190855,-0.200324,-0.20916,-0.217331,-0.224842,-0.234014,-0.242136,-0.249291,-0.255587,-0.261106,-0.265923,-0.274267,-0.280166
55,ros          , Recreation and other services ,ros,0.001472,-0.001665,-0.004917,-0.008284,-0.011767,-0.015299,-0.01901,-0.022837,-0.026777,-0.030828,-0.034989,-0.03926,-0.043635,-0.048048,-0.052627,-0.057307,-0.066862,-0.076801,-0.087041,-0.097696,-0.108693,-0.120023,-0.131679,-0.143594,-0.1559,-0.168551,-0.181571,-0.194927,-0.208804,-0.217111,-0.223409,-0.232564,-0.241188,-0.249199,-0.256581,-0.263348,-0.271594,-0.278877,-0.285279,-0.290922,-0.295875,-0.300217,-0.307803,-0.313393
56,osg          , PubAdmin/Defence/Health/Educat ,osg,-0.001264,-0.005106,-0.009017,-0.013003,-0.017056,-0.021096,-0.025289,-0.029548,-0.033874,-0.038264,-0.042718,-0.047233,-0.05181,-0.056361,-0.061052,-0.0658,-0.075399,-0.085211,-0.095136,-0.105334,-0.115707,-0.126248,-0.136947,-0.147713,-0.158708,-0.169846,-0.181124,-0.192459,-0.204025,-0.209779,-0.213513,-0.218932,-0.224033,-0.228774,-0.233147,-0.237161,-0.242057,-0.24638,-0.250201,-0.253563,-0.256518,-0.259112,-0.263655,-0.267029
57,dwe          , Dwellings,dwe,0.000767,0.001445,0.001898,0.002117,0.002106,0.001891,0.001413,0.000702,-0.000244,-0.001416,-0.002817,-0.00444,-0.006283,-0.008311,-0.010577,-0.013052,-0.018403,-0.024553,-0.031436,-0.039079,-0.047433,-0.056475,-0.066195,-0.076555,-0.087627,-0.099418,-0.111981,-0.12537,-0.13977,-0.153587,-0.16698,-0.1866,-0.205261,-0.222721,-0.238896,-0.253783,-0.271976,-0.288085,-0.302299,-0.31482,-0.325813,-0.335436,-0.3522,-0.36437
,,Investment,cgds,0.024698,0.025049,0.025048,0.024719,0.02406,0.023151,0.021885,0.02033,0.018502,0.016401,0.014044,0.011435,0.008584,0.005552,0.002231,-0.001313,-0.00885,-0.017246,-0.026418,-0.036469,-0.047338,-0.05904,-0.071614,-0.085088,-0.09969,-0.115529,-0.132845,-0.151938,-0.173398,-0.19114,-0.206548,-0.228026,-0.247299,-0.264678,-0.280392,-0.294627,-0.31184,-0.32694,-0.340204,-0.351781,-0.361874,-0.370601,-0.385455,-0.395098
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,qgdp,0.000600055,-0.001532489,-0.003775638,-0.006134799,-0.008608804,-0.011141566,-0.013848226,-0.016674996,-0.019618499,-0.022678174,-0.025854677,-0.02914678,-0.032550797,-0.036006614,-0.03962883,-0.043360183,-0.051033239,-0.059124808,-0.067556856,-0.076431629,-0.085682073,-0.095301026,-0.105281341,-0.115565368,-0.126276417,-0.137377479,-0.148900578,-0.160833384,-0.173361923,-0.181511448,-0.188109846,-0.197820336,-0.207101567,-0.215812523,-0.223897144,-0.231347361,-0.240459814,-0.248532501,-0.255662751,-0.261943335,-0.267457288,-0.272284063,-0.280690876,-0.286784387
