6,c_b          ," Sugar cane, sugar beet ",c_b,-0.053781,0.004106,0.063382,0.123849,0.185437,0.247974,0.311399,0.375635,0.440634,0.506299,0.572638,0.639591,0.70717,0.775301,0.844041,0.91339,1.053909,1.196926,1.342488,1.490747,1.642213,1.79708,1.955851,2.119391,2.287582,2.462726,2.645776,2.837163,3.052358,3.094116,3.079679,3.05451,3.025972,2.996584,2.967739,2.94022,2.905825,2.873261,2.849157,2.822562,2.800525,2.781016,2.746249,2.718378
7,pfb          , Plant-based fibers,pfb,0.045887,-0.078527,-0.207062,-0.339592,-0.475677,-0.614847,-0.757754,-0.903583,-1.052307,-1.204093,-1.358375,-1.515233,-1.674555,-1.83633,-2.000055,-2.166061,-2.502628,-2.847092,-3.199366,-3.559003,-3.924201,-4.295506,-4.671921,-5.051818,-5.437881,-5.825957,-6.216457,-6.603048,-7.035243,-7.285441,-7.488294,-7.749189,-7.958469,-8.130244,-8.274227,-8.396985,-8.538536,-8.660206,-8.749773,-8.843181,-8.918734,-8.984793,-9.101458,-9.193657
8,ocr          , Crops nec,ocr,-0.085473,-0.033898,0.017535,0.068729,0.119703,0.170534,0.220909,0.271041,0.320896,0.370369,0.419538,0.468433,0.517003,0.565271,0.613366,0.661213,0.756097,0.849809,0.942777,1.035128,1.127589,1.2199,1.31266,1.406867,1.500766,1.597172,1.696491,1.800229,1.90484,1.918663,1.886526,1.842282,1.799872,1.760094,1.722815,1.688242,1.645712,1.601686,1.587922,1.548713,1.521467,1.497992,1.457241,1.426593
9,ctl          ," Cattle,sheep,goats,horses ",ctl,0.015338,0.036932,0.060744,0.086477,0.113914,0.142907,0.173162,0.204684,0.237296,0.270836,0.305227,0.340457,0.376391,0.412964,0.450182,0.488044,0.564698,0.643344,0.723831,0.80591,0.889797,0.975295,1.062526,1.152145,1.242718,1.33685,1.434438,1.534579,1.65497,1.692738,1.708279,1.724906,1.734226,1.739279,1.741878,1.743091,1.743637,1.743131,1.743357,1.74239,1.74159,1.740525,1.737525,1.731675
10,oap          , Animal products nec,oap,0.006936,-0.021101,-0.048742,-0.076181,-0.103443,-0.130644,-0.157856,-0.185134,-0.21248,-0.240014,-0.26772,-0.295605,-0.32373,-0.35211,-0.380735,-0.409631,-0.467878,-0.52737,-0.587984,-0.649732,-0.712441,-0.77619,-0.840888,-0.906384,-0.972698,-1.039443,-1.106363,-1.174234,-1.232629,-1.267504,-1.290227,-1.325872,-1.362413,-1.398125,-1.432123,-1.463957,-1.503322,-1.538901,-1.569212,-1.597121,-1.621564,-1.643146,-1.681316,-1.710843
11,rmk          , Raw milk,rmk,-0.016657,0.027622,0.073095,0.119539,0.166857,0.214869,0.26346,0.31257,0.362117,0.411975,0.462168,0.512581,0.56325,0.614066,0.665077,0.716291,0.819114,0.922505,1.026404,1.130836,1.236179,1.342408,1.44984,1.55932,1.669665,1.783207,1.900146,2.021479,2.148026,2.167731,2.146842,2.113498,2.078547,2.044162,2.011382,1.980757,1.943,1.908439,1.881556,1.854092,1.830762,1.810093,1.77315,1.743017
12,wol          ," Wool, silk-worm cocoons ",wol,-0.227822,0.014042,0.257747,0.502806,0.749272,0.996783,1.245204,1.494487,1.744541,1.99515,2.246347,2.498272,2.750601,3.003377,3.256769,3.51085,4.021597,4.534772,5.050734,5.569759,6.093198,6.621508,7.155535,7.697404,8.24651,8.807853,9.383293,9.97383,10.612385,10.713897,10.640284,10.520533,10.393938,10.268395,10.147861,10.034323,9.893474,9.764741,9.660113,9.557317,9.469424,9.391679,9.253482,9.144484
13,frs          , Forestry,frs,-0.016499,0.006341,0.030538,0.055832,0.082114,0.109196,0.136971,0.165319,0.194179,0.223438,0.253078,0.283023,0.313249,0.343688,0.37437,0.405252,0.467782,0.531096,0.595109,0.659785,0.725403,0.791933,0.85948,0.92837,0.998342,1.070105,1.143795,1.219689,1.297157,1.313821,1.302969,1.278884,1.247296,1.212786,1.177943,1.144194,1.101631,1.062234,1.029039,0.997368,0.970083,0.946028,0.903655,0.871474
14,fsh          , Fishing,fsh,-0.015521,-0.037253,-0.058926,-0.080602,-0.102284,-0.124019,-0.145801,-0.167663,-0.189594,-0.211619,-0.233718,-0.255908,-0.278171,-0.300524,-0.322934,-0.345415,-0.390218,-0.435125,-0.480062,-0.524934,-0.569515,-0.613717,-0.657359,-0.700238,-0.742141,-0.782721,-0.82167,-0.858709,-0.892168,-0.911266,-0.926416,-0.950411,-0.975153,-0.999437,-1.022604,-1.044329,-1.071205,-1.095401,-1.116516,-1.135539,-1.152208,-1.166918,-1.192888,-1.212766
15,coa          , Coal,coa,-0.037656,-0.085558,-0.134128,-0.183387,-0.233387,-0.284146,-0.335678,-0.388001,-0.441122,-0.495026,-0.549742,-0.60523,-0.66151,-0.71856,-0.77639,-0.834954,-0.953551,-1.07499,-1.199199,-1.326028,-1.455123,-1.586404,-1.719666,-1.854732,-1.991246,-2.128794,-2.267087,-2.405623,-2.542767,-2.598591,-2.628921,-2.678408,-2.731688,-2.785629,-2.838263,-2.888464,-2.951373,-3.008143,-3.060196,-3.104959,-3.145138,-3.180721,-3.243697,-3.292222
16,oil          , Oil,oil,-0.021006,-0.056603,-0.092105,-0.127585,-0.163163,-0.198882,-0.234847,-0.271035,-0.307543,-0.344387,-0.381617,-0.419231,-0.457288,-0.495739,-0.534601,-0.573854,-0.654043,-0.735998,-0.819537,-0.904423,-0.991847,-1.08099,-1.171875,-1.263543,-1.356989,-1.452013,-1.548093,-1.645279,-1.742182,-1.776107,-1.787453,-1.810523,-1.839465,-1.870631,-1.901902,-1.932176,-1.970526,-2.002335,-2.043208,-2.062367,-2.087487,-2.109849,-2.149325,-2.179448
17,gas          , Gas,gas,-0.001863,-0.007401,-0.012273,-0.016631,-0.020687,-0.024538,-0.028332,-0.032125,-0.036053,-0.040153,-0.044501,-0.049111,-0.054071,-0.059384,-0.065098,-0.071201,-0.084257,-0.099021,-0.115577,-0.134018,-0.154191,-0.176152,-0.199876,-0.225356,-0.252654,-0.281592,-0.312505,-0.34537,-0.379099,-0.39658,-0.411423,-0.442549,-0.482632,-0.526077,-0.570406,-0.614377,-0.670936,-0.721514,-0.770149,-0.807369,-0.84415,-0.876777,-0.934738,-0.978497
18,omn          , Minerals nec,omn,-0.065167,-0.100601,-0.135962,-0.171437,-0.207158,-0.243283,-0.279842,-0.317008,-0.3548,-0.393277,-0.432484,-0.472451,-0.513214,-0.55478,-0.59718,-0.640491,-0.728428,-0.819763,-0.914268,-1.011827,-1.112277,-1.21542,-1.32098,-1.429447,-1.538502,-1.649358,-1.761096,-1.873111,-1.983326,-2.038201,-2.079029,-2.147672,-2.222307,-2.297553,-2.370437,-2.439411,-2.525236,-2.602609,-2.671642,-2.73165,-2.785639,-2.833309,-2.917453,-2.982003
19,cmt          ," Meat: cattle,sheep,goats,horse ",cmt,0.013155,0.040949,0.072444,0.10723,0.144936,0.185351,0.228019,0.272934,0.3198,0.368387,0.418547,0.470248,0.523274,0.577525,0.632956,0.689569,0.804465,0.923292,1.045417,1.170344,1.298116,1.428291,1.560815,1.696264,1.832394,1.972307,2.115276,2.259807,2.425113,2.509487,2.568759,2.641731,2.696439,2.739066,2.773493,2.80215,2.83469,2.8615,2.884312,2.903529,2.920326,2.934564,2.958123,2.971583
20,omt          , Meat products nec,omt,0.00039,0.034832,0.071521,0.110202,0.15064,0.192574,0.235876,0.280388,0.325964,0.372499,0.419915,0.468082,0.517021,0.566606,0.616797,0.667632,0.770843,0.876316,0.983857,1.093476,1.205478,1.319779,1.436747,1.556938,1.679983,1.807362,1.939667,2.078124,2.22167,2.268491,2.272628,2.27091,2.26035,2.245315,2.228276,2.210742,2.18777,2.165467,2.14826,2.129812,2.113946,2.099663,2.073574,2.050757
21,vol          , Vegetable oils and fats ,vol,-0.245008,0.043488,0.337243,0.635875,0.939175,1.246795,1.558628,1.874472,2.194294,2.517867,2.845237,3.176263,3.511005,3.84946,4.191603,4.537585,5.241044,5.960774,6.697283,7.451728,8.225792,9.021091,9.840029,10.685699,11.560458,12.470202,13.420225,14.418565,15.46837,15.761202,15.771053,15.766546,15.741799,15.70642,15.666207,15.6247,15.570311,15.517521,15.474984,15.430965,15.393097,15.359187,15.297894,15.246244
22,mil          , Dairy products,mil,-0.014184,0.005895,0.027596,0.050665,0.074947,0.100212,0.12636,0.153271,0.180838,0.208943,0.237554,0.266548,0.295964,0.325665,0.355675,0.38602,0.447165,0.509281,0.572219,0.635956,0.700744,0.766537,0.83361,0.902817,0.972759,1.045942,1.122474,1.202853,1.292517,1.316159,1.313695,1.303876,1.287514,1.268272,1.248129,1.228258,1.202887,1.178982,1.160218,1.140976,1.124307,1.109413,1.082472,1.059597
23,pcr          , Processed rice,pcr,-0.101168,0.040485,0.183809,0.328577,0.474751,0.622135,0.770749,0.92048,1.071378,1.223324,1.3764,1.530512,1.685843,1.842273,1.999962,2.158926,2.481565,2.810142,3.145398,3.488252,3.84011,4.202165,4.576032,4.963928,5.367477,5.790595,6.236591,6.710316,7.212167,7.316941,7.258625,7.175835,7.097066,7.023158,6.954624,6.891759,6.81597,6.73046,6.71218,6.63586,6.587587,6.546062,6.473667,6.417835
24,sgr          , Sugar,sgr,-0.074268,-0.020551,0.034536,0.090866,0.148391,0.206946,0.266554,0.327103,0.388585,0.450951,0.514225,0.578304,0.643298,0.709115,0.775822,0.843404,0.981439,1.123444,1.269509,1.419984,1.575498,1.736447,1.903601,2.077922,2.260103,2.452476,2.656686,2.8737,3.121727,3.173875,3.162059,3.142014,3.119419,3.09607,3.073026,3.050937,3.023257,2.995837,2.978509,2.955414,2.937236,2.92121,2.892798,2.870347
25,ofd          ,  products nec,ofd,-0.007564,-0.01669,-0.025247,-0.033373,-0.041142,-0.048727,-0.056116,-0.063442,-0.070735,-0.078056,-0.085399,-0.092886,-0.10043,-0.108146,-0.115998,-0.124018,-0.140355,-0.15733,-0.175072,-0.193564,-0.212646,-0.232389,-0.25267,-0.273328,-0.294436,-0.315572,-0.336611,-0.357607,-0.375714,-0.388789,-0.401538,-0.424084,-0.449707,-0.476112,-0.502007,-0.526694,-0.557552,-0.585631,-0.610025,-0.632188,-0.651667,-0.668862,-0.699211,-0.72244
26,b_t          , Beverages and tobacco products ,b_t,0.02118,-0.003563,-0.028088,-0.052541,-0.076979,-0.10155,-0.126254,-0.15121,-0.176431,-0.201983,-0.227856,-0.25415,-0.280802,-0.307899,-0.335411,-0.363384,-0.420336,-0.479081,-0.539732,-0.602306,-0.666734,-0.733117,-0.80145,-0.871765,-0.944176,-1.018625,-1.095304,-1.174767,-1.25392,-1.291652,-1.314706,-1.351074,-1.388431,-1.424937,-1.459658,-1.492142,-1.532287,-1.56821,-1.599368,-1.627284,-1.651979,-1.673662,-1.711649,-1.739893
27,tex          , Textiles,tex,-0.064012,0.0431,0.155328,0.272105,0.39276,0.516704,0.64355,0.772959,0.904449,1.037827,1.172851,1.309164,1.44678,1.585395,1.724916,1.865382,2.147655,2.43278,2.719847,3.008602,3.298921,3.590657,3.883888,4.179944,4.476275,4.775983,5.079082,5.386,5.700652,5.817217,5.850477,5.871148,5.860904,5.833794,5.798234,5.759198,5.706285,5.655867,5.606795,5.565726,5.527633,5.493432,5.431923,5.381861
28,wap          , Wearing apparel,wap,-0.038375,0.027413,0.096852,0.169439,0.2447,0.322149,0.401516,0.482477,0.564724,0.648067,0.732351,0.817262,0.902851,0.988839,1.075205,1.16187,1.335592,1.510055,1.684599,1.858995,2.033229,2.207111,2.380674,2.554454,2.727464,2.901132,3.075557,3.250887,3.430406,3.497277,3.513906,3.516955,3.497312,3.465718,3.428574,3.389632,3.338151,3.289205,3.2447,3.204719,3.168833,3.136834,3.079719,3.034343
29,lea          , Leather products,lea,-0.036786,0.025842,0.096935,0.175103,0.259295,0.348539,0.44187,0.538676,0.638255,0.740019,0.843529,0.948333,1.054052,1.160312,1.266994,1.373707,1.585679,1.796555,2.004671,2.208893,2.408648,2.603142,2.791775,2.974806,3.150734,3.321257,3.486346,3.640996,3.84064,3.954504,4.046402,4.133229,4.166326,4.168488,4.15353,4.129632,4.092186,4.052522,4.011934,3.976993,3.944388,3.914411,3.858766,3.808774
30,lum          , Wood products,lum,-0.020979,0.026092,0.075824,0.127859,0.181916,0.23762,0.294862,0.353373,0.412985,0.473578,0.535054,0.597202,0.660085,0.723517,0.787483,0.851956,0.98214,1.114111,1.247537,1.382339,1.518471,1.655861,1.794562,1.934862,2.076209,2.219091,2.363487,2.508677,2.659354,2.705239,2.708845,2.698475,2.672063,2.637632,2.599935,2.56173,2.512171,2.465987,2.423807,2.386629,2.353539,2.324449,2.273794,2.237564
31,ppp          ," Paper products, publishing ",ppp,0.013266,0.013687,0.015,0.016976,0.019512,0.022357,0.025517,0.028795,0.032156,0.035491,0.038803,0.041927,0.044959,0.047749,0.050337,0.052671,0.056761,0.059789,0.061562,0.062044,0.061252,0.059103,0.055607,0.050899,0.044596,0.037007,0.027998,0.017086,0.007249,-0.008562,-0.027556,-0.060714,-0.097976,-0.136156,-0.173468,-0.208965,-0.253275,-0.293189,-0.329102,-0.360184,-0.388028,-0.41254,-0.455537,-0.487564
32,p_c          ," Petroleum, coal products ",p_c,0.009018,0.022199,0.036341,0.051231,0.066776,0.082773,0.099195,0.11587,0.132772,0.149789,0.166918,0.18403,0.201175,0.21823,0.235214,0.252063,0.285651,0.31865,0.350855,0.382143,0.412764,0.442446,0.471207,0.498842,0.525418,0.550995,0.575358,0.59831,0.620406,0.61716,0.603438,0.578582,0.550092,0.520566,0.491516,0.463756,0.428917,0.397974,0.368162,0.343497,0.32156,0.302126,0.267832,0.242026
33,crp          ," Chemical,rubber,plastic prods ",crp,0.041185,0.057596,0.077899,0.101589,0.128223,0.157307,0.188598,0.221746,0.256471,0.292564,0.329854,0.368057,0.407171,0.446953,0.487317,0.52823,0.610595,0.694448,0.779025,0.863905,0.948895,1.033703,1.11798,1.202231,1.285017,1.367386,1.449085,1.529679,1.612169,1.66886,1.708076,1.748213,1.767808,1.775248,1.77565,1.772095,1.764467,1.756032,1.743454,1.736514,1.727949,1.719861,1.704503,1.689853
34,nmm          , Mineral products nec,nmm,0.017142,0.025678,0.034092,0.042285,0.050207,0.057693,0.064811,0.071429,0.077538,0.083114,0.088164,0.092573,0.096466,0.099735,0.102416,0.104503,0.1074,0.107926,0.106032,0.101782,0.0951,0.085939,0.074255,0.059995,0.042803,0.022272,-0.002047,-0.031333,-0.063975,-0.108299,-0.155374,-0.226629,-0.29678,-0.36387,-0.426895,-0.485432,-0.557388,-0.621618,-0.677866,-0.7279,-0.771666,-0.809735,-0.875167,-0.919695
35,i_s          , Ferrous metals,i_s,0.022493,0.032018,0.044494,0.059481,0.076591,0.095374,0.115647,0.137084,0.159447,0.18257,0.206303,0.23038,0.254839,0.279459,0.30417,0.32894,0.378023,0.42678,0.474608,0.521227,0.566387,0.609878,0.651496,0.691594,0.72911,0.764696,0.798193,0.828851,0.861839,0.882774,0.894604,0.896245,0.881368,0.857826,0.830364,0.801723,0.763945,0.729336,0.693381,0.666453,0.640483,0.617325,0.576182,0.544241
36,nfm          , Metals nec,nfm,-0.01112,0.01877,0.055249,0.097443,0.144535,0.1958,0.250691,0.308575,0.369005,0.431653,0.496134,0.562054,0.629257,0.697435,0.766374,0.835728,0.975589,1.116576,1.257809,1.398536,1.538573,1.677438,1.814998,1.949782,2.085622,2.220172,2.3549,2.490207,2.634635,2.731327,2.798175,2.866273,2.900998,2.916563,2.921475,2.920662,2.915318,2.90879,2.894199,2.888651,2.880342,2.872045,2.855193,2.836225
37,fmp          , Metal products,fmp,-0.008602,0.007112,0.024301,0.0427,0.062077,0.082114,0.102759,0.123773,0.145023,0.166425,0.187896,0.209241,0.230551,0.251654,0.272525,0.293158,0.333649,0.372898,0.410586,0.44663,0.480956,0.513418,0.543974,0.572772,0.599257,0.623637,0.645707,0.664683,0.683861,0.679847,0.664578,0.631623,0.589104,0.542645,0.495587,0.449823,0.391861,0.339125,0.29064,0.249074,0.211767,0.179031,0.122122,0.081585
38,mvh          , Motor vehicles and parts ,mvh,0.065903,0.068533,0.072716,0.078169,0.084704,0.091974,0.099968,0.108419,0.117228,0.126277,0.135517,0.144716,0.153988,0.163141,0.172168,0.181035,0.19802,0.214065,0.228779,0.242019,0.253526,0.263123,0.270682,0.276348,0.279222,0.279551,0.277011,0.270682,0.264096,0.253841,0.242853,0.220325,0.192336,0.162385,0.13247,0.103643,0.067319,0.035428,0.002668,-0.0212,-0.044238,-0.06471,-0.100998,-0.12892
39,otn          , Transport equipment nec ,otn,0.130081,0.160361,0.193606,0.229412,0.267444,0.307213,0.348634,0.391347,0.435143,0.479857,0.52537,0.571359,0.617946,0.664841,0.711999,0.759391,0.853973,0.948862,1.04327,1.136816,1.229206,1.319915,1.408653,1.495495,1.578656,1.658922,1.7354,1.806721,1.877127,1.904382,1.915824,1.922204,1.917793,1.907744,1.895079,1.881468,1.863242,1.846964,1.827641,1.81616,1.803204,1.791413,1.769788,1.750944
40,ele          , Electronic equipment,ele,0.084065,0.153367,0.229065,0.310415,0.396696,0.48716,0.581418,0.678925,0.779217,0.882014,0.987007,1.093726,1.202204,1.312035,1.423075,1.535222,1.760991,1.990092,2.221254,2.453763,2.687066,2.920463,3.153469,3.386157,3.616605,3.845456,4.071878,4.294113,4.518871,4.644069,4.722689,4.807055,4.854681,4.879953,4.89178,4.895593,4.894331,4.889905,4.877889,4.872263,4.864802,4.857563,4.843751,4.83117
41,ome          , Machinery and equipment nec ,ome,0.146352,0.184888,0.228514,0.276571,0.328466,0.383486,0.441367,0.501584,0.563759,0.627632,0.692968,0.759322,0.826775,0.894923,0.963618,1.032888,1.171847,1.312012,1.451983,1.590919,1.729187,1.865854,1.999963,2.132187,2.259804,2.38468,2.505985,2.621726,2.743518,2.806134,2.846289,2.885727,2.903113,2.907405,2.904687,2.898646,2.888414,2.878355,2.859999,2.852184,2.84186,2.831949,2.812826,2.792523
42,omf          , Manufactures nec,omf,0.014608,0.04505,0.079098,0.116317,0.156277,0.1985,0.242812,0.288838,0.336315,0.385107,0.435018,0.485775,0.537409,0.589687,0.642505,0.695804,0.803174,0.911915,1.021415,1.131334,1.24148,1.351471,1.461149,1.570258,1.678781,1.786411,1.893031,1.997838,2.104713,2.166474,2.204435,2.241711,2.257925,2.261911,2.259007,2.252388,2.24107,2.229086,2.214898,2.204339,2.194023,2.184571,2.167285,2.152739
43,ely          , Electricity,ely,-0.000589,0.002888,0.007726,0.013648,0.020477,0.027943,0.035981,0.044362,0.053008,0.061803,0.070698,0.079527,0.088335,0.096984,0.105466,0.113688,0.129692,0.144594,0.158193,0.170373,0.181164,0.19045,0.198238,0.204288,0.209254,0.212725,0.214907,0.215715,0.216633,0.210922,0.199207,0.174335,0.142808,0.10882,0.074781,0.042004,0.000767,-0.036521,-0.070846,-0.100047,-0.126377,-0.149649,-0.190685,-0.221802
44,gdt          ," Gas manufacture, distribution ",gdt,-0.015191,-0.009876,-0.002732,0.005922,0.015854,0.026767,0.038538,0.050933,0.063833,0.077099,0.090655,0.104331,0.118139,0.131939,0.145709,0.159365,0.18631,0.212619,0.238011,0.262331,0.285441,0.307285,0.327798,0.346957,0.364902,0.381525,0.396937,0.410947,0.425859,0.437365,0.442175,0.436794,0.418985,0.39527,0.369281,0.342997,0.308939,0.278229,0.246988,0.22386,0.201155,0.180898,0.14475,0.116271
45,wtr          , Water,wtr,0.000574,-0.005508,-0.011549,-0.017684,-0.023961,-0.03054,-0.037387,-0.044631,-0.052273,-0.06037,-0.0689,-0.077967,-0.087482,-0.097538,-0.108094,-0.119173,-0.142331,-0.167515,-0.194741,-0.22394,-0.254984,-0.287879,-0.322548,-0.358904,-0.397043,-0.436877,-0.478508,-0.522006,-0.568759,-0.608012,-0.646942,-0.706651,-0.766328,-0.823847,-0.878118,-0.928655,-0.990875,-1.04649,-1.095229,-1.13845,-1.176569,-1.209981,-1.26826,-1.310759
46,cns          , Construction,cns,0.018729,0.021318,0.022064,0.021051,0.018382,0.014043,0.008216,0.000881,-0.007873,-0.017986,-0.029382,-0.042094,-0.055959,-0.071015,-0.087187,-0.104437,-0.141097,-0.181842,-0.226461,-0.274713,-0.326563,-0.381965,-0.440905,-0.503476,-0.57,-0.641123,-0.717481,-0.800506,-0.889783,-0.981537,-1.068386,-1.190031,-1.299759,-1.398984,-1.48887,-1.570377,-1.66893,-1.756071,-1.829802,-1.897281,-1.955326,-2.005551,-2.091333,-2.148222
47,trd          , Trade,trd,0.001516,-0.012899,-0.027327,-0.041915,-0.056621,-0.071615,-0.086796,-0.102317,-0.118105,-0.134262,-0.150704,-0.167566,-0.184717,-0.202286,-0.220178,-0.238475,-0.275763,-0.314486,-0.354654,-0.396226,-0.439125,-0.483366,-0.528913,-0.575731,-0.62388,-0.67336,-0.724259,-0.776799,-0.830691,-0.863032,-0.888556,-0.927603,-0.966517,-1.003978,-1.039305,-1.072198,-1.112697,-1.148848,-1.180728,-1.208805,-1.2336,-1.255316,-1.293127,-1.320457
48,otp          , Transport nec,otp,0.004689,-0.001501,-0.007228,-0.012696,-0.017938,-0.023161,-0.028329,-0.033613,-0.038993,-0.044586,-0.050349,-0.056425,-0.062716,-0.069352,-0.076266,-0.083534,-0.098766,-0.115342,-0.133349,-0.152786,-0.173641,-0.195936,-0.219655,-0.244711,-0.271312,-0.299325,-0.328856,-0.360324,-0.391271,-0.416066,-0.438654,-0.475871,-0.515605,-0.555308,-0.59356,-0.629651,-0.674502,-0.714115,-0.751723,-0.782025,-0.80982,-0.834273,-0.877046,-0.908411
49,wtp          , Sea transport,wtp,-0.004282,-0.018675,-0.032023,-0.044607,-0.056551,-0.068098,-0.079304,-0.090366,-0.101321,-0.112317,-0.123359,-0.134589,-0.145977,-0.15764,-0.169553,-0.181812,-0.207081,-0.233757,-0.261965,-0.291774,-0.323279,-0.356441,-0.391275,-0.427686,-0.465603,-0.504984,-0.545614,-0.587915,-0.624253,-0.650437,-0.661439,-0.686206,-0.718358,-0.753319,-0.788411,-0.822446,-0.866017,-0.894407,-0.958327,-0.972043,-0.997913,-1.021644,-1.064529,-1.098042
50,atp          , Air transport,atp,0.038553,0.039681,0.04203,0.04529,0.049384,0.054063,0.059286,0.064851,0.070754,0.076802,0.083031,0.089275,0.09558,0.101797,0.107993,0.114031,0.125732,0.136782,0.146958,0.156096,0.164099,0.170826,0.1762,0.180172,0.182365,0.182943,0.181629,0.177862,0.175268,0.170453,0.165768,0.1531,0.135181,0.115072,0.094545,0.074532,0.049082,0.027487,0.002244,-0.013581,-0.029797,-0.044399,-0.070746,-0.092266
51,cmn          , Communication,cmn,0.005023,-0.005356,-0.015404,-0.025325,-0.035137,-0.045039,-0.054989,-0.065153,-0.075498,-0.086146,-0.097039,-0.108317,-0.11988,-0.131856,-0.144169,-0.156898,-0.183138,-0.210937,-0.240358,-0.271394,-0.303986,-0.338164,-0.37391,-0.411165,-0.450121,-0.490674,-0.532984,-0.577379,-0.622948,-0.653285,-0.679673,-0.722072,-0.766372,-0.810145,-0.852062,-0.891461,-0.940274,-0.983945,-1.023061,-1.056987,-1.087197,-1.113708,-1.159976,-1.193716
