2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qfe,pdr,wht,gro,v_f,osd,c_b,pfb,ocr,ctl,oap,rmk,wol,frs,fsh,coa,oil,gas,omn,cmt,omt,vol,mil,pcr,sgr,ofd,b_t,tex,wap,lea,lum,ppp,p_c,crp,nmm,i_s,nfm,fmp,mvh,otn,ele,ome,omf,ely,gdt,wtr,cns,trd,otp,wtp,atp,cmn,ofi,isr,obs,ros,osg,dwe,cgds
unsklab,0.669837,-0.301211,0.589895,0.489308,0.113129,0.679947,0.39531,0.63169,0.23004,0.115326,0.242982,0.436475,0.188658,0.023209,-0.217439,-0.125882,-0.001229,-0.134517,0.072568,0.069806,0.323868,0.023182,0.162057,0.036574,-0.027109,-0.048051,0.140837,0.07837,0.068995,0.070352,-0.001004,0.008994,0.066135,0.029223,0.035141,0.033406,0.020533,0.0667,0.193375,0.223059,0.222803,0.07344,-0.022609,-0.042851,-0.043054,0.037078,-0.022269,-0.020184,-0.061311,0.022635,-0.04083,-0.029914,-0.025751,-0.008523,-0.028391,-0.03856,-0.071335,0.020333
sklab,0.672402,-0.29867,0.592458,0.491869,0.115679,0.682512,0.397868,0.634254,0.232594,0.117877,0.245536,0.439034,0.19059,0.025137,-0.215515,-0.123957,0.000699,-0.132591,0.083373,0.080611,0.3347,0.033982,0.172872,0.047375,-0.016314,-0.037258,0.153001,0.090527,0.081151,0.082508,0.011143,0.021142,0.07829,0.041374,0.047292,0.045558,0.032683,0.078855,0.205545,0.235234,0.234977,0.085596,-0.010465,-0.030709,-0.030912,0.05058,-0.006075,-0.00399,-0.045125,0.038836,-0.028687,-0.017771,-0.013606,0.003623,-0.016248,-0.026417,-0.059196,0.029976
capital,0.555966,-0.413983,0.476115,0.375642,-0.000113,0.566064,0.28175,0.517862,0.116667,0.002082,0.129594,0.322868,0.062315,-0.102926,-0.234038,-0.142497,-0.017865,-0.15113,0.116082,0.113318,0.367491,0.066675,0.20561,0.080072,0.016362,-0.004589,0.193545,0.131045,0.121665,0.123023,0.051629,0.061632,0.118803,0.081873,0.087793,0.086058,0.073178,0.119369,0.24611,0.27581,0.275554,0.126113,0.030013,0.00976,0.009557,0.098887,0.057126,0.059213,0.018053,0.102066,0.011523,0.022444,0.026609,0.043846,0.023967,0.013794,-0.018998,0.055979
natres,0.0029,-0.000754,0.0026,0.002223,0.00081,0.002938,0.001871,0.002757,0.00125,0.000818,0.001298,0.002025,0.001119,0.000297,-0.000357,0.0001,0.00072,0.000057,0.000916,0.000913,0.00114,0.000872,0.000996,0.000884,0.000827,0.000808,0.000966,0.000916,0.000909,0.00091,0.000853,0.000861,0.000907,0.000877,0.000882,0.000881,0.000871,0.000907,0.001007,0.001031,0.001031,0.000912,0.000836,0.00082,0.00082,0.000883,0.000847,0.000848,0.000823,0.000873,0.000822,0.00083,0.000834,0.000847,0.000832,0.000823,0.000797,0.000868
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qfe,pdr,wht,gro,v_f,osd,c_b,pfb,ocr,ctl,oap,rmk,wol,frs,fsh,coa,oil,gas,omn,cmt,omt,vol,mil,pcr,sgr,ofd,b_t,tex,wap,lea,lum,ppp,p_c,crp,nmm,i_s,nfm,fmp,mvh,otn,ele,ome,omf,ely,gdt,wtr,cns,trd,otp,wtp,atp,cmn,ofi,isr,obs,ros,osg,dwe,cgds
land,1.111088,-1.541064,0.785007,0.650996,-0.229447,1.064011,0.171573,0.988533,-0.116703,-0.38992,-0.042195,0.767216,-0.112542,-0.513814,-0.796124,-0.612629,-0.34535,-0.568738,-0.824995,-0.823536,-0.222376,-0.877905,-0.598348,-0.804711,-0.960095,-1.014607,-0.713596,-0.823822,-0.816841,-0.855805,-0.985563,-0.966062,-0.909381,-0.955818,-0.938603,-0.893565,-0.937961,-0.941711,-0.826385,-0.731157,-0.792011,-0.878784,-0.997057,-1.006978,-1.030519,-1.001275,-1.118597,-1.113869,-1.148156,-1.087631,-1.031771,-1.019068,-1.016079,-0.998004,-1.025901,-1.027641,-1.061858,-0.893034
unsklab,2.264908,-1.114656,1.848115,1.676927,0.553734,2.204713,1.064997,2.108218,0.697418,0.349298,0.792395,1.825385,0.626303,0.141409,-0.527748,-0.306918,0.01489,-0.254084,0.242613,0.245739,1.538313,0.129271,0.728899,0.286082,-0.046662,-0.163256,0.620664,0.368381,0.384348,0.295246,-0.001168,0.043349,0.172799,0.066738,0.106048,0.208937,0.107516,0.09895,0.362519,0.580447,0.441153,0.242717,-0.027401,-0.05004,-0.10375,0.06079,-0.059418,-0.046609,-0.139463,0.024483,-0.105851,-0.076872,-0.070052,-0.028809,-0.09246,-0.09643,-0.17447,-0.00012
sklab,2.270881,-1.10888,1.854064,1.682866,0.559607,2.210683,1.070901,2.114182,0.703299,0.35516,0.798283,1.831333,0.63075,0.145836,-0.523352,-0.302512,0.01931,-0.249676,0.267427,0.270554,1.563448,0.154057,0.753834,0.310907,-0.021919,-0.138542,0.648685,0.396333,0.412304,0.323177,0.026681,0.07121,0.200696,0.094605,0.133926,0.236844,0.135394,0.126827,0.390468,0.608458,0.469125,0.270634,0.00044,-0.022205,-0.07593,0.091753,-0.022307,-0.009493,-0.102381,0.061626,-0.078031,-0.049045,-0.042222,-0.000968,-0.064637,-0.068608,-0.14667,0.021982
capital,1.909641,-1.458182,1.494296,1.323703,0.204411,1.849655,0.713899,1.753496,0.347596,0.000686,0.442244,1.471645,0.239444,-0.243585,-0.58318,-0.362473,-0.040845,-0.309669,0.340326,0.343455,1.637289,0.226873,0.827086,0.383837,0.050769,-0.065939,0.742224,0.489636,0.505622,0.416412,0.119641,0.164211,0.293818,0.187629,0.226986,0.329999,0.228456,0.21988,0.483767,0.701958,0.562497,0.36382,0.093376,0.070709,0.016935,0.205028,0.129337,0.14217,0.049141,0.213397,0.014077,0.04309,0.049919,0.091211,0.027484,0.023508,-0.054625,0.07736
natres,0.009048,-0.003619,0.007508,0.006874,0.002687,0.008826,0.004599,0.00847,0.003225,0.00192,0.00358,0.007424,0.003105,0.000702,-0.000995,0.000108,0.001712,0.000372,0.002226,0.002229,0.003371,0.002125,0.002658,0.002264,0.001968,0.001864,0.002509,0.00231,0.002323,0.002252,0.002018,0.002053,0.002156,0.002072,0.002103,0.002184,0.002104,0.002097,0.002306,0.002478,0.002368,0.002211,0.001997,0.001979,0.001936,0.002069,0.002,0.002008,0.001953,0.00205,0.001934,0.001957,0.001962,0.001995,0.001945,0.001942,0.00188,0.002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qfe,pdr,wht,gro,v_f,osd,c_b,pfb,ocr,ctl,oap,rmk,wol,frs,fsh,coa,oil,gas,omn,cmt,omt,vol,mil,pcr,sgr,ofd,b_t,tex,wap,lea,lum,ppp,p_c,crp,nmm,i_s,nfm,fmp,mvh,otn,ele,ome,omf,ely,gdt,wtr,cns,trd,otp,wtp,atp,cmn,ofi,isr,obs,ros,osg,dwe,cgds
land,1.310881,-1.823183,0.917334,0.76821,-0.254261,1.250248,0.180883,1.162889,-0.137826,-0.459442,-0.048849,0.924982,-0.129461,-0.598434,-0.926143,-0.713943,-0.405059,-0.657887,-0.970657,-0.969701,-0.246269,-1.032628,-0.699504,-0.942805,-1.130211,-1.195923,-0.834954,-0.966671,-0.95431,-1.006302,-1.161612,-1.138092,-1.071846,-1.128692,-1.105745,-1.046868,-1.104401,-1.113992,-0.983003,-0.865008,-0.941935,-1.034714,-1.173117,-1.182824,-1.213537,-1.184625,-1.318876,-1.312742,-1.351273,-1.283421,-1.215153,-1.200923,-1.197548,-1.177069,-1.209537,-1.210851,-1.24959,-1.057783
unsklab,2.671468,-1.327619,2.167482,1.976645,0.670184,2.593787,1.225758,2.481885,0.818781,0.40844,0.932367,2.177271,0.738492,0.1711,-0.608063,-0.35255,0.019575,-0.285035,0.291985,0.294037,1.853641,0.158979,0.875051,0.351794,-0.050274,-0.191051,0.749223,0.447041,0.475378,0.356218,0.000738,0.054527,0.206112,0.076028,0.128527,0.263301,0.131604,0.109658,0.409608,0.68023,0.50375,0.291135,-0.025567,-0.047759,-0.117952,0.063239,-0.068654,-0.052006,-0.156554,0.027598,-0.120788,-0.088269,-0.080554,-0.033743,-0.107953,-0.110957,-0.199461,-0.009096
