6,c_b          ," Sugar cane, sugar beet ",c_b,0.000016,-0.037402,-0.075369,-0.113805,-0.15266,-0.191871,-0.231407,-0.27125,-0.311363,-0.351716,-0.392285,-0.433074,-0.474027,-0.515156,-0.556424,-0.597843,-0.680984,-0.764605,-0.848697,-0.933164,-1.017942,-1.103008,-1.188273,-1.273665,-1.359127,-1.444494,-1.529626,-1.614295,-1.698206,-1.730123,-1.742242,-1.756438,-1.766356,-1.773778,-1.779671,-1.78457,-1.790178,-1.794843,-1.798878,-1.802402,-1.805483,-1.808186,-1.812939,-1.816551
7,pfb          , Plant-based fibers,pfb,0.067601,-0.057763,-0.184593,-0.312651,-0.441752,-0.571777,-0.702421,-0.8339,-0.965959,-1.098535,-1.23152,-1.364974,-1.498674,-1.632699,-1.767012,-1.901546,-2.170996,-2.441058,-2.711914,-2.983331,-3.255248,-3.527662,-3.800581,-4.073885,-4.34799,-4.622757,-4.898433,-5.175265,-5.45357,-5.553131,-5.585233,-5.621163,-5.644308,-5.660175,-5.671877,-5.681073,-5.69115,-5.699704,-5.705899,-5.711858,-5.717003,-5.721481,-5.729294,-5.735101
8,ocr          , Crops nec,ocr,0.019979,-0.087585,-0.195148,-0.302636,-0.410094,-0.517495,-0.624692,-0.732069,-0.83948,-0.946849,-1.054235,-1.161642,-1.269046,-1.376478,-1.483956,-1.591439,-1.806613,-2.021761,-2.237329,-2.453187,-2.669359,-2.885976,-3.103092,-3.32064,-3.539192,-3.758817,-3.979807,-4.202585,-4.42776,-4.479981,-4.475052,-4.468711,-4.463699,-4.459618,-4.45625,-4.453426,-4.450212,-4.447757,-4.445385,-4.4435,-4.441895,-4.440521,-4.43817,-4.436543
9,ctl          ," Cattle,sheep,goats,horses ",ctl,-0.007214,-0.046795,-0.086712,-0.12693,-0.167429,-0.20817,-0.249155,-0.290356,-0.331764,-0.373358,-0.415134,-0.457094,-0.499199,-0.541457,-0.583846,-0.626381,-0.711756,-0.797646,-0.883993,-0.97075,-1.057862,-1.145304,-1.233004,-1.320891,-1.408864,-1.496781,-1.584473,-1.671695,-1.758087,-1.786966,-1.795432,-1.80603,-1.814267,-1.820983,-1.82666,-1.831581,-1.837363,-1.842311,-1.846578,-1.85032,-1.853597,-1.856475,-1.861538,-1.865395
10,oap          , Animal products nec,oap,-0.001856,-0.044491,-0.087383,-0.130511,-0.173862,-0.217398,-0.261132,-0.305042,-0.349124,-0.393352,-0.437737,-0.482277,-0.526937,-0.571725,-0.616626,-0.661654,-0.751986,-0.842781,-0.933985,-1.025572,-1.117501,-1.209765,-1.302316,-1.395106,-1.488072,-1.581121,-1.674143,-1.766973,-1.859356,-1.887943,-1.894345,-1.902411,-1.908732,-1.913912,-1.918302,-1.922111,-1.926589,-1.930418,-1.933719,-1.936614,-1.939149,-1.941373,-1.945286,-1.94826
11,rmk          , Raw milk,rmk,0.025459,-0.02883,-0.084163,-0.14042,-0.197476,-0.25522,-0.313597,-0.372512,-0.431927,-0.491768,-0.552001,-0.612627,-0.673531,-0.73473,-0.796186,-0.857883,-0.981802,-1.10667,-1.232254,-1.358464,-1.485224,-1.612492,-1.740202,-1.868301,-1.996764,-2.125491,-2.25442,-2.383486,-2.512554,-2.566512,-2.590175,-2.617442,-2.635885,-2.649194,-2.659394,-2.667617,-2.676807,-2.684287,-2.690646,-2.696113,-2.700883,-2.705066,-2.712432,-2.718086
12,wol          ," Wool, silk-worm cocoons ",wol,-0.001667,-0.038984,-0.076636,-0.114618,-0.152875,-0.191401,-0.230194,-0.269208,-0.30846,-0.347894,-0.387551,-0.427391,-0.467418,-0.507623,-0.547965,-0.588485,-0.669903,-0.751987,-0.834629,-0.917807,-1.001445,-1.085574,-1.17011,-1.255029,-1.340257,-1.425724,-1.511321,-1.596899,-1.682245,-1.711187,-1.720114,-1.73154,-1.740747,-1.748503,-1.755235,-1.761192,-1.768302,-1.77447,-1.779871,-1.784616,-1.788785,-1.792451,-1.798893,-1.803756
13,frs          , Forestry,frs,0.064882,-0.002452,-0.071593,-0.14233,-0.214455,-0.287771,-0.362254,-0.437714,-0.514053,-0.591214,-0.669099,-0.747677,-0.826868,-0.906656,-0.98692,-1.06776,-1.230557,-1.395222,-1.561578,-1.729524,-1.898917,-2.069828,-2.242172,-2.415973,-2.591157,-2.767873,-2.946166,-3.126118,-3.307899,-3.390949,-3.43164,-3.478305,-3.509716,-3.532451,-3.550016,-3.564322,-3.580481,-3.593735,-3.605254,-3.615103,-3.62371,-3.631239,-3.644395,-3.654134
14,fsh          , Fishing,fsh,0.006905,-0.022858,-0.053088,-0.083735,-0.114756,-0.146107,-0.177773,-0.20972,-0.241934,-0.274379,-0.307056,-0.339942,-0.373023,-0.406291,-0.439725,-0.473334,-0.540939,-0.609163,-0.677965,-0.747299,-0.817121,-0.887424,-0.958166,-1.02931,-1.100812,-1.172627,-1.244679,-1.316874,-1.38907,-1.416497,-1.426913,-1.439279,-1.448104,-1.454807,-1.460175,-1.464652,-1.469779,-1.474048,-1.477719,-1.480898,-1.483674,-1.486108,-1.490384,-1.49363
15,coa          , Coal,coa,-0.000155,-0.017925,-0.036328,-0.055338,-0.074855,-0.094872,-0.115328,-0.136171,-0.157401,-0.178957,-0.20085,-0.22304,-0.245512,-0.268256,-0.291235,-0.314466,-0.361387,-0.409175,-0.45774,-0.507028,-0.556945,-0.607437,-0.658445,-0.709889,-0.761691,-0.81373,-0.865863,-0.917914,-0.969644,-0.998477,-1.016939,-1.040233,-1.058606,-1.07384,-1.086917,-1.098405,-1.112048,-1.123794,-1.134127,-1.143148,-1.151075,-1.158043,-1.170296,-1.179578
16,oil          , Oil,oil,0.007146,-0.002956,-0.013683,-0.024978,-0.036747,-0.048978,-0.061595,-0.074558,-0.087844,-0.10141,-0.115245,-0.12932,-0.14361,-0.158126,-0.172819,-0.187696,-0.217782,-0.248497,-0.279774,-0.311542,-0.343744,-0.376321,-0.409241,-0.442447,-0.475862,-0.509407,-0.542994,-0.576503,-0.609755,-0.632941,-0.649685,-0.669909,-0.684844,-0.696592,-0.706317,-0.714661,-0.72443,-0.732862,-0.740066,-0.746418,-0.752011,-0.756942,-0.765641,-0.772311
17,gas          , Gas,gas,-0.000829,-0.044559,-0.089174,-0.134575,-0.180671,-0.227393,-0.274668,-0.322443,-0.370678,-0.41932,-0.468345,-0.517746,-0.567438,-0.617438,-0.667693,-0.718211,-0.819757,-0.922192,-1.025414,-1.129296,-1.233742,-1.33866,-1.443937,-1.54944,-1.655006,-1.760378,-1.865278,-1.969325,-2.071947,-2.11688,-2.138557,-2.164516,-2.183341,-2.197865,-2.209658,-2.219608,-2.231102,-2.240784,-2.249127,-2.256388,-2.26275,-2.268338,-2.278176,-2.285685
18,omn          , Minerals nec,omn,-0.023445,-0.051704,-0.080846,-0.110816,-0.141494,-0.172842,-0.204783,-0.237249,-0.270219,-0.30363,-0.337471,-0.371707,-0.406296,-0.441216,-0.47643,-0.51195,-0.583526,-0.656119,-0.729573,-0.803781,-0.878584,-0.953855,-1.029423,-1.105095,-1.180629,-1.255677,-1.329786,-1.402387,-1.472689,-1.511036,-1.535164,-1.565321,-1.588685,-1.607734,-1.623833,-1.637783,-1.654191,-1.668076,-1.680392,-1.691022,-1.700337,-1.708511,-1.72287,-1.733739
19,cmt          ," Meat: cattle,sheep,goats,horse ",cmt,-0.003317,-0.040295,-0.077782,-0.115734,-0.15409,-0.192781,-0.2318,-0.271101,-0.310659,-0.350443,-0.390439,-0.430646,-0.47102,-0.51156,-0.552227,-0.593058,-0.674977,-0.757413,-0.840263,-0.923493,-1.007018,-1.090817,-1.1748,-1.258894,-1.342955,-1.426853,-1.510368,-1.593245,-1.675055,-1.707486,-1.720842,-1.736662,-1.747985,-1.756698,-1.763804,-1.769845,-1.776882,-1.782862,-1.788056,-1.792611,-1.796611,-1.800129,-1.806327,-1.811062
20,omt          , Meat products nec,omt,0.093811,0.018903,-0.056747,-0.133062,-0.209944,-0.287256,-0.365026,-0.443148,-0.521583,-0.600283,-0.679241,-0.758453,-0.83783,-0.917364,-0.997045,-1.076905,-1.23695,-1.397648,-1.558826,-1.720584,-1.882935,-2.046032,-2.209984,-2.374994,-2.541322,-2.709304,-2.879401,-3.052227,-3.228536,-3.286026,-3.299362,-3.312834,-3.319446,-3.322322,-3.323164,-3.322921,-3.321862,-3.320265,-3.318756,-3.317219,-3.315816,-3.314555,-3.312299,-3.310515
21,vol          , Vegetable oils and fats ,vol,-0.009932,-0.052672,-0.096276,-0.14059,-0.185563,-0.231031,-0.27697,-0.323334,-0.370036,-0.417024,-0.46434,-0.511932,-0.559662,-0.607587,-0.655645,-0.703868,-0.800507,-0.89749,-0.994801,-1.092318,-1.189947,-1.28755,-1.385006,-1.482078,-1.578699,-1.674412,-1.768924,-1.861753,-1.952226,-1.995309,-2.017945,-2.044332,-2.062839,-2.076987,-2.088549,-2.098446,-2.110066,-2.120017,-2.128817,-2.136504,-2.1433,-2.149318,-2.160007,-2.168397
22,mil          , Dairy products,mil,0.033181,-0.020867,-0.075852,-0.131667,-0.188189,-0.24533,-0.303032,-0.361213,-0.419834,-0.478837,-0.538178,-0.597871,-0.657803,-0.718001,-0.778413,-0.839052,-0.960762,-1.083288,-1.206457,-1.330207,-1.454473,-1.579245,-1.704476,-1.830151,-1.956267,-2.082763,-2.209627,-2.336838,-2.464318,-2.515762,-2.536956,-2.561131,-2.577181,-2.588553,-2.597132,-2.603963,-2.611527,-2.617639,-2.622796,-2.627228,-2.631089,-2.634471,-2.64042,-2.644969
23,pcr          , Processed rice,pcr,-0.023683,-0.054784,-0.086458,-0.118459,-0.150981,-0.183752,-0.21694,-0.250296,-0.283983,-0.31782,-0.351945,-0.386151,-0.420615,-0.455128,-0.489838,-0.524576,-0.594361,-0.664477,-0.734849,-0.805299,-0.875797,-0.946173,-1.01635,-1.08615,-1.155308,-1.223664,-1.290834,-1.356474,-1.41999,-1.447465,-1.460848,-1.477212,-1.489304,-1.498591,-1.505971,-1.512013,-1.51878,-1.524219,-1.528823,-1.532714,-1.536071,-1.538991,-1.54411,-1.54802
24,sgr          , Sugar,sgr,-0.002249,-0.040971,-0.080224,-0.11993,-0.160042,-0.200501,-0.24127,-0.282344,-0.323681,-0.365255,-0.407039,-0.449039,-0.491202,-0.533539,-0.576012,-0.618633,-0.704181,-0.790196,-0.876684,-0.96354,-1.050699,-1.138138,-1.225761,-1.313491,-1.40127,-1.488919,-1.576289,-1.663136,-1.74914,-1.781167,-1.792879,-1.806668,-1.816386,-1.823717,-1.829575,-1.834466,-1.840083,-1.844769,-1.848824,-1.852372,-1.855474,-1.858195,-1.862981,-1.86662
25,ofd          ,  products nec,ofd,0.045904,0.004963,-0.036706,-0.079015,-0.121874,-0.1652,-0.208969,-0.253122,-0.29763,-0.34243,-0.387526,-0.432875,-0.478469,-0.524273,-0.570291,-0.616509,-0.709415,-0.803063,-0.897396,-0.992419,-1.088114,-1.184537,-1.28172,-1.379723,-1.478653,-1.578662,-1.679916,-1.782657,-1.887204,-1.925994,-1.938954,-1.952697,-1.960495,-1.965074,-1.967879,-1.969692,-1.971356,-1.97237,-1.973211,-1.973831,-1.974347,-1.974787,-1.975541,-1.976074
26,b_t          , Beverages and tobacco products ,b_t,-0.00623,-0.045068,-0.084345,-0.12401,-0.164028,-0.204359,-0.244972,-0.285848,-0.326969,-0.3683,-0.409842,-0.451589,-0.493494,-0.535565,-0.577779,-0.62014,-0.705169,-0.790703,-0.876703,-0.963095,-1.049821,-1.136837,-1.224071,-1.311436,-1.398844,-1.486123,-1.573099,-1.659525,-1.745036,-1.7756,-1.786096,-1.798918,-1.808501,-1.816061,-1.82229,-1.827591,-1.833743,-1.838946,-1.843403,-1.847299,-1.850705,-1.853692,-1.858942,-1.862933
27,tex          , Textiles,tex,0.057839,0.015659,-0.028315,-0.073847,-0.120688,-0.168702,-0.217704,-0.267608,-0.318248,-0.369591,-0.421498,-0.474031,-0.526935,-0.580306,-0.634054,-0.688165,-0.796989,-0.907005,-1.018018,-1.129922,-1.242616,-1.356031,-1.470127,-1.584889,-1.70035,-1.816369,-1.933113,-2.050614,-2.168995,-2.237209,-2.278673,-2.325503,-2.356392,-2.378288,-2.395054,-2.408698,-2.424096,-2.437484,-2.447583,-2.457233,-2.465628,-2.472968,-2.485821,-2.495459
28,wap          , Wearing apparel,wap,0.034105,0.009927,-0.015619,-0.042342,-0.070082,-0.09869,-0.128053,-0.158121,-0.188736,-0.219895,-0.251475,-0.283558,-0.315894,-0.348598,-0.381607,-0.414885,-0.481927,-0.549916,-0.618666,-0.68809,-0.758158,-0.828763,-0.899922,-0.971605,-1.043824,-1.116472,-1.189711,-1.263567,-1.338105,-1.384434,-1.414006,-1.447149,-1.468752,-1.483912,-1.495469,-1.504872,-1.515496,-1.5249,-1.531723,-1.538472,-1.544339,-1.549473,-1.558479,-1.565269
29,lea          , Leather products,lea,0.075127,0.057162,0.037021,0.014984,-0.008674,-0.033796,-0.060183,-0.087671,-0.116111,-0.145464,-0.175565,-0.206425,-0.237846,-0.26986,-0.302359,-0.335334,-0.40209,-0.470392,-0.540054,-0.610899,-0.68278,-0.755638,-0.829379,-0.904025,-0.979551,-1.055835,-1.13306,-1.21125,-1.29057,-1.359858,-1.413997,-1.476885,-1.520156,-1.55205,-1.576995,-1.597445,-1.620593,-1.639547,-1.65598,-1.670015,-1.682247,-1.692948,-1.711711,-1.725903
30,lum          , Wood products,lum,0.110673,0.039115,-0.034845,-0.110905,-0.188795,-0.268253,-0.349217,-0.431453,-0.514817,-0.599241,-0.684584,-0.770812,-0.857809,-0.945556,-1.033917,-1.122988,-1.30251,-1.484371,-1.668347,-1.854328,-2.042181,-2.232006,-2.423773,-2.617578,-2.813463,-3.011728,-3.212636,-3.416553,-3.624041,-3.725487,-3.778659,-3.838892,-3.878415,-3.906216,-3.927112,-3.943743,-3.962197,-3.977051,-3.989876,-4.000762,-4.01025,-4.018536,-4.032989,-4.043628
31,ppp          ," Paper products, publishing ",ppp,0.027662,-0.016216,-0.061465,-0.107905,-0.15538,-0.203754,-0.252912,-0.30277,-0.353234,-0.404252,-0.45575,-0.507739,-0.560076,-0.61278,-0.665792,-0.719111,-0.826311,-0.934531,-1.043618,-1.153434,-1.263889,-1.374897,-1.486361,-1.598193,-1.710284,-1.822424,-1.934463,-2.046159,-2.157147,-2.214194,-2.245979,-2.282262,-2.306491,-2.323887,-2.33724,-2.348066,-2.360253,-2.370258,-2.378855,-2.38627,-2.392752,-2.398432,-2.408395,-2.415899
32,p_c          ," Petroleum, coal products ",p_c,-0.005003,-0.049674,-0.095174,-0.141408,-0.188296,-0.235773,-0.283771,-0.33224,-0.381147,-0.430438,-0.480096,-0.530108,-0.580401,-0.630988,-0.681818,-0.732901,-0.835556,-0.939068,-1.043345,-1.14826,-1.253721,-1.359637,-1.465894,-1.572356,-1.678851,-1.785115,-1.89085,-1.995647,-2.098895,-2.142907,-2.163493,-2.188323,-2.206533,-2.220706,-2.232283,-2.242088,-2.253441,-2.263028,-2.271275,-2.278464,-2.284762,-2.290294,-2.30003,-2.307461
33,crp          ," Chemical,rubber,plastic prods ",crp,0.045616,-0.013452,-0.074093,-0.136108,-0.199292,-0.263497,-0.328588,-0.394458,-0.460996,-0.52814,-0.595806,-0.664014,-0.732575,-0.801524,-0.870796,-0.940392,-1.080117,-1.220861,-1.362463,-1.504801,-1.647777,-1.791306,-1.93532,-2.079748,-2.224538,-2.369499,-2.514566,-2.659593,-2.804352,-2.874039,-2.910108,-2.950848,-2.977493,-2.996211,-3.010293,-3.021527,-3.034029,-3.044162,-3.052897,-3.060357,-3.066885,-3.072613,-3.08268,-3.090316
34,nmm          , Mineral products nec,nmm,-0.076775,-0.119302,-0.162576,-0.206528,-0.251097,-0.296215,-0.341843,-0.387943,-0.43446,-0.481387,-0.528672,-0.576347,-0.6243,-0.672548,-0.721069,-0.769852,-0.867898,-0.966824,-1.066443,-1.166588,-1.267072,-1.367647,-1.467988,-1.567696,-1.666228,-1.762776,-1.856342,-1.945529,-2.028391,-2.067042,-2.088362,-2.115295,-2.136557,-2.15419,-2.169314,-2.182577,-2.198318,-2.211833,-2.223763,-2.23416,-2.243303,-2.251355,-2.265555,-2.276445
35,i_s          , Ferrous metals,i_s,0.040195,-0.008358,-0.059588,-0.113089,-0.168597,-0.225755,-0.284404,-0.344342,-0.405336,-0.467347,-0.530168,-0.593836,-0.658077,-0.722851,-0.788179,-0.853945,-0.986277,-1.120068,-1.254919,-1.390617,-1.526976,-1.663748,-1.800706,-1.937627,-2.074286,-2.210163,-2.344884,-2.477816,-2.608183,-2.694762,-2.752322,-2.815933,-2.855447,-2.881441,-2.899575,-2.912984,-2.926954,-2.937169,-2.946023,-2.953102,-2.95918,-2.964453,-2.973667,-2.98065
36,nfm          , Metals nec,nfm,0.012259,-0.047807,-0.109985,-0.174013,-0.239629,-0.306623,-0.374825,-0.444077,-0.514236,-0.585226,-0.656925,-0.729345,-0.802271,-0.875688,-0.949563,-1.023851,-1.173118,-1.323732,-1.475378,-1.627857,-1.780975,-1.934525,-2.088281,-2.24201,-2.395447,-2.548062,-2.699376,-2.848673,-2.994983,-3.074903,-3.122168,-3.176275,-3.212446,-3.238432,-3.258305,-3.274316,-3.292256,-3.306453,-3.319386,-3.330147,-3.339531,-3.347744,-3.362146,-3.373006
37,fmp          , Metal products,fmp,0.056816,0.011095,-0.036079,-0.084528,-0.134104,-0.184636,-0.236056,-0.28826,-0.34114,-0.394673,-0.448749,-0.503439,-0.558514,-0.614008,-0.669911,-0.726187,-0.839426,-0.953989,-1.069654,-1.186353,-1.304008,-1.422538,-1.541893,-1.662045,-1.783028,-1.904666,-2.027067,-2.150194,-2.27407,-2.34028,-2.3791,-2.424692,-2.456737,-2.480914,-2.500228,-2.516341,-2.534838,-2.55016,-2.563684,-2.575234,-2.585344,-2.594208,-2.609755,-2.621456
38,mvh          , Motor vehicles and parts ,mvh,-0.047675,-0.098382,-0.150279,-0.203252,-0.257175,-0.311948,-0.367497,-0.423741,-0.480605,-0.538055,-0.596028,-0.654543,-0.713454,-0.772771,-0.832463,-0.892519,-1.01325,-1.135186,-1.258081,-1.381759,-1.506003,-1.630561,-1.755123,-1.87931,-2.002635,-2.124317,-2.243452,-2.358755,-2.468446,-2.524511,-2.557647,-2.598499,-2.629541,-2.654465,-2.675313,-2.693263,-2.714285,-2.732108,-2.747733,-2.76126,-2.773116,-2.783522,-2.801797,-2.815601
39,otn          , Transport equipment nec ,otn,0.008744,-0.048862,-0.10781,-0.167936,-0.229116,-0.29119,-0.354093,-0.417728,-0.482005,-0.546886,-0.612292,-0.678258,-0.744608,-0.811351,-0.878465,-0.945934,-1.081511,-1.218293,-1.356058,-1.494678,-1.634014,-1.773924,-1.914228,-2.054737,-2.195231,-2.335273,-2.474459,-2.612161,-2.747514,-2.81192,-2.846052,-2.8865,-2.915303,-2.937184,-2.95472,-2.969363,-2.986157,-3.000133,-3.012265,-3.022717,-3.031862,-3.039887,-3.053999,-3.064737
40,ele          , Electronic equipment,ele,0.084994,0.050135,0.013341,-0.025136,-0.065097,-0.106318,-0.148656,-0.191996,-0.236178,-0.281177,-0.326842,-0.373222,-0.4201,-0.467488,-0.515348,-0.563636,-0.660996,-0.759877,-0.86002,-0.961283,-1.06362,-1.166933,-1.271178,-1.376362,-1.482488,-1.5895,-1.697506,-1.806599,-1.916867,-1.989622,-2.0388,-2.09546,-2.133853,-2.161716,-2.183206,-2.200624,-2.220177,-2.236044,-2.249788,-2.261456,-2.271626,-2.280526,-2.296149,-2.308023
41,ome          , Machinery and equipment nec ,ome,0.10816,0.057207,0.003918,-0.05141,-0.108518,-0.16713,-0.227111,-0.288288,-0.350488,-0.413648,-0.477617,-0.54244,-0.607851,-0.673848,-0.740414,-0.807496,-0.942568,-1.079436,-1.217761,-1.357451,-1.4984,-1.640535,-1.783814,-1.928256,-2.073975,-2.220894,-2.369236,-2.519172,-2.670994,-2.761668,-2.818969,-2.884897,-2.929428,-2.961596,-2.986298,-3.006251,-3.028595,-3.046738,-3.062351,-3.075673,-3.087274,-3.097408,-3.115127,-3.128345
42,omf          , Manufactures nec,omf,0.063329,0.02455,-0.016117,-0.058423,-0.102142,-0.147092,-0.193106,-0.240057,-0.287809,-0.336309,-0.385434,-0.4352,-0.485419,-0.536107,-0.587195,-0.638669,-0.74229,-0.847197,-0.95317,-1.060052,-1.16775,-1.276172,-1.385245,-1.494938,-1.605188,-1.715851,-1.826932,-1.938348,-2.049976,-2.119139,-2.163566,-2.213808,-2.246673,-2.269713,-2.286956,-2.300612,-2.315694,-2.327716,-2.338107,-2.346896,-2.354543,-2.361225,-2.372926,-2.38172
43,ely          , Electricity,ely,0.013888,-0.03073,-0.076547,-0.123406,-0.171185,-0.219768,-0.269059,-0.318984,-0.369468,-0.420461,-0.471905,-0.523803,-0.576035,-0.628614,-0.681492,-0.734659,-0.841535,-0.949391,-1.058084,-1.167473,-1.27746,-1.387945,-1.498812,-1.609945,-1.721201,-1.832326,-1.9431,-2.053189,-2.162107,-2.21532,-2.243982,-2.277446,-2.300673,-2.317903,-2.331452,-2.342608,-2.355276,-2.365752,-2.374715,-2.382475,-2.389248,-2.39518,-2.405596,-2.413492
44,gdt          ," Gas manufacture, distribution ",gdt,0.015651,-0.029766,-0.076422,-0.124156,-0.172839,-0.222351,-0.272592,-0.323484,-0.374949,-0.426934,-0.479381,-0.532291,-0.58554,-0.639142,-0.693047,-0.747246,-0.856189,-0.966121,-1.076895,-1.188371,-1.300446,-1.413024,-1.525988,-1.639224,-1.752593,-1.865844,-1.978764,-2.091029,-2.202166,-2.256617,-2.285972,-2.320146,-2.343744,-2.361167,-2.374815,-2.386021,-2.398721,-2.409203,-2.418172,-2.425929,-2.432699,-2.438629,-2.449044,-2.456945
45,wtr          , Water,wtr,0.016928,-0.024816,-0.067669,-0.111497,-0.156174,-0.201602,-0.24769,-0.294371,-0.341574,-0.389255,-0.437359,-0.485889,-0.534736,-0.583919,-0.63338,-0.683126,-0.783141,-0.884108,-0.985898,-1.088393,-1.191503,-1.295152,-1.39924,-1.503676,-1.608332,-1.713006,-1.817518,-1.921587,-2.024804,-2.074762,-2.101369,-2.132414,-2.153972,-2.169999,-2.182648,-2.193107,-2.205029,-2.214957,-2.223438,-2.23082,-2.237272,-2.242928,-2.252862,-2.260387
46,cns          , Construction,cns,-0.173498,-0.212902,-0.252178,-0.291412,-0.330656,-0.369957,-0.409357,-0.448881,-0.488552,-0.528388,-0.568403,-0.608622,-0.649013,-0.689587,-0.730342,-0.771285,-0.853514,-0.936366,-1.019693,-1.103312,-1.186955,-1.270268,-1.352736,-1.433701,-1.512253,-1.587095,-1.656491,-1.718056,-1.768477,-1.783036,-1.789042,-1.801436,-1.816704,-1.832683,-1.848304,-1.863077,-1.881391,-1.897706,-1.91225,-1.925058,-1.936342,-1.946282,-1.963798,-1.977155
