,,,years,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,34,38,42,46,50,54,58,62,66,70,74,78,82,86,90,96,102,108,114,120,128,136,144,152,160,168,184,200
41,ome          , Machinery and equipment nec ,ome,0.49626,0.225152,-0.057494,-0.350397,-0.652155,-0.961727,-1.278251,-1.600946,-1.929184,-2.262392,-2.599976,-2.941762,-3.287256,-3.636085,-3.988136,-4.343298,-5.058333,-5.78443,-6.519911,-7.264115,-8.01644,-8.776618,-9.544524,-10.320804,-11.104199,-11.896838,-12.699139,-13.512303,-14.337325,-14.836763,-15.153001,-15.520659,-15.772322,-15.955602,-16.096873,-16.211128,-16.338979,-16.441216,-16.536019,-16.607931,-16.67396,-16.731559,-16.832212,-16.907092
42,omf          , Manufactures nec,omf,0.31462,0.10529,-0.113816,-0.341551,-0.576793,-0.818662,-1.066444,-1.319489,-1.577299,-1.839362,-2.105254,-2.374751,-2.647526,-2.923257,-3.20186,-3.483242,-4.050493,-4.62774,-5.213656,-5.807674,-6.409092,-7.017691,-7.633137,-8.256036,-8.884357,-9.519655,-10.161506,-10.80992,-11.462998,-11.872261,-12.135199,-12.436778,-12.637884,-12.780469,-12.887717,-12.972723,-13.066394,-13.139918,-13.207976,-13.258866,-13.305846,-13.346774,-13.418413,-13.472219
43,ely          , Electricity,ely,0.064288,-0.169527,-0.409925,-0.656263,-0.90788,-1.164246,-1.424975,-1.689627,-1.95795,-2.229629,-2.504391,-2.782095,-3.062557,-3.345572,-3.631084,-3.918953,-4.499396,-5.088509,-5.685577,-6.290055,-6.90118,-7.518517,-8.141515,-8.769495,-9.401425,-10.036235,-10.672446,-11.308022,-11.939335,-12.248589,-12.415424,-12.612347,-12.751044,-12.854831,-12.936774,-13.00433,-13.081015,-13.144119,-13.199209,-13.244821,-13.285827,-13.321653,-13.384507,-13.43213
44,gdt          ," Gas manufacture, distribution ",gdt,0.072418,-0.165413,-0.41001,-0.660698,-0.916783,-1.177709,-1.443073,-1.712414,-1.985468,-2.261906,-2.541443,-2.823934,-3.109184,-3.396979,-3.687264,-3.979895,-4.569777,-5.168264,-5.774605,-6.38825,-7.008454,-7.634768,-8.266665,-8.903483,-9.544175,-10.187778,-10.832839,-11.477403,-12.117888,-12.432644,-12.602485,-12.802417,-12.942567,-13.046976,-13.129107,-13.196635,-13.273147,-13.335845,-13.391081,-13.436091,-13.476876,-13.51251,-13.575026,-13.622391
45,wtr          , Water,wtr,0.08225,-0.136908,-0.362364,-0.593513,-0.829743,-1.070572,-1.315642,-1.564547,-1.817055,-2.072884,-2.331789,-2.593636,-2.858268,-3.125499,-3.395276,-3.667479,-4.2171,-4.775805,-5.343017,-5.918298,-6.501155,-7.09124,-7.688155,-8.29134,-8.900249,-9.514014,-10.131592,-10.751551,-11.370122,-11.66723,-11.822114,-12.004953,-12.133658,-12.230059,-12.306308,-12.369322,-12.441037,-12.49952,-12.553282,-12.595121,-12.633715,-12.667496,-12.726803,-12.771701
46,cns          , Construction,cns,-0.824033,-1.025108,-1.227209,-1.430732,-1.63589,-1.842916,-2.051974,-2.263206,-2.476711,-2.692551,-2.910744,-3.131373,-3.354422,-3.579853,-3.807682,-4.037922,-4.502878,-4.976257,-5.45706,-5.944,-6.435293,-6.928614,-7.42066,-7.907363,-8.381856,-8.836554,-9.260087,-9.636952,-9.946608,-10.043154,-10.087471,-10.170461,-10.26663,-10.365137,-10.460592,-10.550482,-10.66156,-10.761889,-10.845477,-10.926628,-10.995038,-11.055317,-11.161745,-11.243757
47,trd          , Trade,trd,-0.067643,-0.327249,-0.592275,-0.862305,-1.136888,-1.415681,-1.698424,-1.984785,-2.274606,-2.567651,-2.863726,-3.162683,-3.464436,-3.768809,-4.075741,-4.385077,-5.008888,-5.641591,-6.282614,-6.931274,-7.58667,-8.248151,-8.914799,-9.585313,-10.2584,-10.931769,-11.602826,-12.267842,-12.921698,-13.205394,-13.344438,-13.515822,-13.645657,-13.749049,-13.834736,-13.907862,-13.992805,-14.065292,-14.12521,-14.179608,-14.226942,-14.268349,-14.341075,-14.396494
48,otp          , Transport nec,otp,0.014188,-0.10632,-0.230602,-0.358368,-0.489302,-0.623169,-0.759752,-0.898893,-1.040453,-1.184286,-1.330242,-1.478249,-1.62823,-1.780126,-1.933905,-2.089498,-2.404103,-2.725416,-3.053371,-3.387843,-3.727155,-4.071687,-4.420988,-4.775104,-5.132307,-5.491359,-5.851059,-6.209968,-6.555292,-6.743169,-6.845413,-6.967927,-7.055352,-7.12101,-7.172523,-7.214625,-7.262364,-7.293554,-7.345179,-7.364079,-7.386426,-7.40657,-7.442823,-7.470988
49,wtp          , Sea transport,wtp,-0.334051,-0.436539,-0.540534,-0.646143,-0.753366,-0.862252,-0.972802,-1.085082,-1.199068,-1.314754,-1.432114,-1.55117,-1.671881,-1.794247,-1.918279,-2.04399,-2.298121,-2.558243,-2.823995,-3.094963,-3.369277,-3.646521,-3.925184,-4.204154,-4.479353,-4.747516,-5.003634,-5.241302,-5.439168,-5.552966,-5.607962,-5.689681,-5.766466,-5.837041,-5.900987,-5.959068,-6.030567,-6.068541,-6.182705,-6.196615,-6.233305,-6.267467,-6.329914,-6.378955
50,atp          , Air transport,atp,-0.153072,-0.249096,-0.347565,-0.448414,-0.55148,-0.656685,-0.763943,-0.87321,-0.984414,-1.097484,-1.212344,-1.328987,-1.447338,-1.567391,-1.689143,-1.812571,-2.062268,-2.318084,-2.579886,-2.8475,-3.118938,-3.394431,-3.672938,-3.954119,-4.235133,-4.51348,-4.786315,-5.049165,-5.29185,-5.423093,-5.503268,-5.605603,-5.686267,-5.752202,-5.807633,-5.855304,-5.911084,-5.955511,-6.001291,-6.036395,-6.065845,-6.092008,-6.13875,-6.175271
51,cmn          , Communication,cmn,0.087063,-0.104697,-0.303537,-0.508671,-0.71938,-0.935147,-1.155469,-1.379904,-1.608121,-1.839795,-2.074663,-2.312472,-2.553109,-2.796336,-3.042041,-3.290091,-3.790875,-4.300253,-4.817454,-5.341816,-5.872766,-6.409812,-6.952318,-7.499632,-8.05082,-8.604899,-9.160386,-9.715457,-10.265562,-10.566501,-10.74485,-10.954201,-11.100237,-11.208525,-11.293348,-11.362844,-11.441386,-11.50523,-11.562594,-11.607898,-11.649573,-11.685993,-11.749897,-11.798414
52,ofi          , Financial services nec ,ofi,0.263978,0.073121,-0.126869,-0.334801,-0.549598,-0.770582,-0.996925,-1.22805,-1.463401,-1.70254,-1.945091,-2.190647,-2.439085,-2.690066,-2.943385,-3.198928,-3.713532,-4.235893,-4.764906,-5.299747,-5.839941,-6.385086,-6.934683,-7.488692,-8.046067,-8.60744,-9.172192,-9.74017,-10.308749,-10.674256,-10.913904,-11.190245,-11.376942,-11.511195,-11.613602,-11.695799,-11.787362,-11.859591,-11.928534,-11.97781,-12.025015,-12.06625,-12.138489,-12.192872
53,isr          , Insurance,isr,0.289084,0.168059,0.037299,-0.101894,-0.248403,-0.401488,-0.560243,-0.724089,-0.892395,-1.064701,-1.240617,-1.419697,-1.601787,-1.786528,-1.973701,-2.163195,-2.545574,-2.936011,-3.333176,-3.736185,-4.144544,-4.557765,-4.975231,-5.39701,-5.821655,-6.249935,-6.681056,-7.114993,-7.545708,-7.902705,-8.169979,-8.480054,-8.69189,-8.845883,-8.96445,-9.060306,-9.167606,-9.252965,-9.333329,-9.392378,-9.44816,-9.496869,-9.582138,-9.646126
54,obs          , Business services nec ,obs,0.119213,-0.047865,-0.221737,-0.40158,-0.586631,-0.776411,-0.970344,-1.168016,-1.369038,-1.573097,-1.779907,-1.989179,-2.200834,-2.414609,-2.630375,-2.848023,-3.286462,-3.731446,-4.18219,-4.638,-5.098173,-5.562286,-6.029727,-6.500077,-6.972001,-7.445199,-7.918314,-8.390051,-8.856201,-9.135526,-9.312109,-9.517467,-9.658088,-9.7603,-9.83882,-9.902064,-9.972539,-10.029095,-10.079721,-10.11909,-10.155309,-10.186885,-10.242189,-10.283991
55,ros          , Recreation and other services ,ros,0.067286,-0.156054,-0.385674,-0.620916,-0.861139,-1.10593,-1.354841,-1.607471,-1.863533,-2.122728,-2.384823,-2.649554,-2.916859,-3.186505,-3.458377,-3.732325,-4.284226,-4.843624,-5.409835,-5.982139,-6.559811,-7.142407,-7.729221,-8.319552,-8.912435,-9.506801,-10.101159,-10.69361,-11.280169,-11.573136,-11.737101,-11.933083,-12.074326,-12.181934,-12.267975,-12.339446,-12.420895,-12.48861,-12.545637,-12.594749,-12.638449,-12.676601,-12.743529,-12.794487
56,osg          , PubAdmin/Defence/Health/Educat ,osg,-0.035099,-0.263634,-0.495675,-0.730961,-0.969172,-1.210158,-1.453728,-1.699655,-1.947842,-2.198133,-2.450413,-2.704531,-2.960513,-3.218213,-3.477579,-3.738489,-4.263748,-4.794767,-5.331258,-5.872726,-6.418576,-6.968511,-7.521931,-8.078017,-8.636261,-9.195213,-9.753506,-10.309038,-10.85924,-11.072676,-11.162806,-11.275201,-11.362147,-11.432486,-11.491453,-11.542149,-11.601298,-11.652912,-11.692308,-11.731689,-11.765067,-11.794211,-11.845338,-11.884334
57,dwe          , Dwellings,dwe,-0.081999,-0.335925,-0.596644,-0.863623,-1.136315,-1.414249,-1.697114,-1.984485,-2.276154,-2.571824,-2.871257,-3.17426,-3.480687,-3.790353,-4.10315,-4.41886,-5.056538,-5.704975,-6.363461,-7.031092,-7.706749,-8.38956,-9.078379,-9.771502,-10.467635,-11.1637,-11.856659,-12.541959,-13.214717,-13.532898,-13.708926,-13.926513,-14.092399,-14.225121,-14.335501,-14.429911,-14.539742,-14.634086,-14.710102,-14.781035,-14.842445,-14.896121,-14.990314,-15.062039
,,Investment,cgds,-0.86613,-1.065959,-1.266483,-1.468151,-1.671223,-1.875972,-2.082592,-2.291254,-2.50208,-2.715152,-2.930506,-3.148234,-3.368336,-3.590781,-3.815592,-4.042789,-4.501616,-4.968765,-5.443243,-5.923741,-6.408436,-6.894929,-7.379798,-7.858827,-8.324902,-8.770133,-9.182716,-9.546545,-9.840306,-9.924803,-9.961084,-10.035725,-10.127424,-10.223613,-10.317942,-10.407369,-10.518307,-10.618899,-10.702568,-10.78432,-10.85306,-10.913647,-11.020635,-11.103076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,qgdp,-0.021828313,-0.245943656,-0.475116144,-0.708936025,-0.946979756,-1.188898172,-1.434453527,-1.683334823,-1.935390816,-2.190407484,-2.448208365,-2.708666619,-2.971691741,-3.237143142,-3.504962283,-3.775024181,-4.32014846,-4.87367141,-5.435160217,-6.004077122,-6.579871654,-7.162033147,-7.749909864,-8.342610968,-8.939154582,-9.538070581,-10.13748808,-10.73476748,-11.32642118,-11.5862039,-11.71282516,-11.86653783,-11.98015857,-12.06895153,-12.14157859,-12.20305675,-12.27415328,-12.3340744,-12.38550233,-12.42972789,-12.46916101,-12.50366923,-12.56426126,-12.61028958
